timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:21:00.547511,1,0.932881809717,-12.197790451204,14.899090630804,0.701300179603
2021-12-08 17:21:00.507414,1,0.410506048311,-0.992545495075,1.380030268112,-1.426034723163
2021-12-08 17:21:00.539994,1,-0.713114941533,-2.219129754677,-3.461944724758,-0.750365244689
2021-12-08 17:21:00.528436,1,0.837024461122,-4.321435001713,6.135537348794,-0.185840158643
2021-12-08 17:21:00.507544,1,0.885329089641,-6.554914977458,8.720603441638,0.165688928649
2021-12-08 17:21:00.491755,1,-0.892595160339,-7.079416101105,-9.310565992801,0.231150044084
2021-12-08 17:21:00.507261,1,0.884499995872,-6.499519602726,8.658003823548,0.158484743461
2021-12-08 17:21:00.517356,1,0.766960882652,-2.829027368169,4.284136423879,-0.543262315109
2021-12-08 17:21:00.491989,1,0.903095829844,-7.985440399519,10.319473103494,0.33403272643
2021-12-08 17:21:00.535459,1,-0.496769242086,-1.174597885278,-1.780125396924,-1.29028634103
2021-12-08 17:21:00.500477,1,-0.708792276615,-2.180993782867,-3.408304875409,-0.765213610829
2021-12-08 17:21:00.542299,1,0.459248014993,-1.086786268128,1.596532275475,-1.353581989744
2021-12-08 17:21:00.506674,1,0.690221171847,-2.030584058069,3.193335227014,-0.826476475578
2021-12-08 17:21:00.547734,1,-0.918842613109,-9.810372317754,-12.32173727883,0.511364961565
2021-12-08 17:21:00.533157,1,-0.669992547516,-1.88805018003,-2.983817161904,-0.888914918403
2021-12-08 17:21:00.524626,1,0.309899438219,-0.85105406378,0.988658630627,-1.544669309559
2021-12-08 17:21:00.526892,1,0.800891858714,-3.406684625004,5.02019750507,-0.386049314057
2021-12-08 17:21:00.541517,1,-0.623243179712,-1.622973160397,-2.574420775781,-1.018482970183
2021-12-08 17:21:00.543809,1,-0.838079896418,-4.354952314517,-6.175555473098,-0.179343423302
2021-12-08 17:21:00.490942,1,0.867949954191,-5.548285548639,7.572856101495,0.024574557746
2021-12-08 17:21:00.513720,1,0.373965417937,-0.933889031851,1.230561345945,-1.473701643818
2021-12-08 17:21:00.508150,1,0.602356123547,-1.526726438214,2.417398430199,-1.070591690729
2021-12-08 17:21:00.532242,1,0.806502506284,-3.524100295551,5.166287123929,-0.357476781919
2021-12-08 17:21:00.512489,1,0.684743653836,-1.989977143793,3.134270331401,-0.843805424959
2021-12-08 17:21:00.543149,1,-0.836908292294,-4.317774835429,-6.131164214669,-0.186552662755
2021-12-08 17:21:00.521340,1,-0.83953744166,-4.402032814679,-6.231683144333,-0.170301490453
2021-12-08 17:21:00.546537,1,0.797813896272,-3.345337543894,4.943452318202,-0.401382588875
2021-12-08 17:21:00.523601,1,-0.833374797641,-4.209110616981,-6.001051442616,-0.207985585356
2021-12-08 17:21:00.496287,1,0.916468689156,-9.489025059231,11.971558795555,0.482533737281
2021-12-08 17:21:00.504897,1,-0.88432224624,-6.487753446848,-8.644699880402,0.156946969461
2021-12-08 17:21:00.526272,1,-0.770365489001,-2.878437263058,-4.348416041889,-0.528567612568
2021-12-08 17:21:00.528775,1,0.897569343873,-7.4841324738,9.762701647365,0.278569238254
2021-12-08 17:21:00.528160,1,0.924550367308,-10.669585030498,13.253874992437,0.58428996202
2021-12-08 17:21:00.537281,1,-0.754506774403,-2.661273719511,-4.06365094402,-0.595221553439
2021-12-08 17:21:00.543534,1,-0.852229043082,-4.85503311507,-6.767108301378,-0.087906882957
2021-12-08 17:21:00.509452,1,-0.779779590317,-3.023976372291,-4.536175411987,-0.486759367926
