"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,1.1602e-13,8.0288e-14,3.3333e-05,1.7829e-13,3.3333e-05,1,0.132,0,-0.868,0
-1.1433,0.00064393,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-3.3038e-13,1.1623e-13,3.3333e-05,1.4653e-14,3.3333e-05,1,0.134,0,-0.866,0
-1.1433,0.00064389,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-8.0144e-13,3.7763e-13,3.3333e-05,-1.7588e-13,3.3333e-05,1,0.136,0,-0.864,0
-1.1433,0.00064387,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-1.2374e-12,6.1886e-13,3.3333e-05,-3.4636e-13,3.3333e-05,1,0.138,0,-0.862,0
-1.1433,0.00064385,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-1.6002e-12,8.1814e-13,3.3333e-05,-4.7511e-13,3.3333e-05,1,0.14,0,-0.86,0
-1.1433,0.00064383,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.963e-12,1.0174e-12,3.3333e-05,-6.0388e-13,3.3333e-05,1,0.142,0,-0.858,0
-1.1433,0.00064382,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.1083e-12,8.1135e-13,3.3333e-05,-5.1092e-13,3.3333e-05,1,0.144,0,-0.856,0
-1.1433,0.00064382,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.149e-12,4.1023e-13,3.3333e-05,-3.1129e-13,3.3333e-05,1,0.146,0,-0.854,0
-1.1433,0.00064382,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.0138e-12,7.026e-14,3.3333e-05,-1.7603e-13,3.3333e-05,1,0.148,0,-0.852,0
-1.1433,0.00064383,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.5133e-12,-1.4264e-13,3.3333e-05,-1.7457e-13,3.3333e-05,1,0.15,0,-0.85,0
-1.1433,0.00064384,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.0128e-12,-3.5554e-13,3.3333e-05,-1.7311e-13,3.3333e-05,1,0.152,0,-0.848,0
-1.1433,0.00064383,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-8.7567e-13,-7.9456e-13,3.3333e-05,-1.0402e-13,3.3333e-05,1,0.154,0,-0.846,0
-1.1433,0.00064381,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-9.1347e-13,-1.3424e-12,3.3333e-05,-2.3824e-15,3.3333e-05,1,0.156,0,-0.844,0
-1.1433,0.0006438,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.0283e-12,-1.7313e-12,3.3333e-05,1.2649e-13,3.3333e-05,1,0.158,0,-0.842,0
-1.1433,0.0006438,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.3032e-12,-1.79e-12,3.3333e-05,3.1197e-13,3.3333e-05,1,0.16,0,-0.84,0
-1.1433,0.00064379,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.578e-12,-1.8487e-12,3.3333e-05,4.9745e-13,3.3333e-05,1,0.162,0,-0.838,0
-1.1433,0.0006438,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.5273e-12,-1.6462e-12,3.3333e-05,5.1417e-13,3.3333e-05,1,0.164,0,-0.836,0
-1.1433,0.00064382,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.32e-12,-1.3181e-12,3.3333e-05,4.4969e-13,3.3333e-05,1,0.166,0,-0.834,0
-1.1433,0.00064382,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.2366e-12,-1.0868e-12,3.3333e-05,3.8981e-13,3.3333e-05,1,0.168,0,-0.832,0
-1.1433,0.00064382,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.4108e-12,-1.0569e-12,3.3333e-05,3.395e-13,3.3333e-05,1,0.17,0,-0.83,0
-1.1433,0.00064381,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.5849e-12,-1.0269e-12,3.3333e-05,2.8919e-13,3.3333e-05,1,0.172,0,-0.828,0
-1.1433,0.00064382,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.7671e-12,-6.5213e-13,3.3333e-05,1.6533e-13,3.3333e-05,1,0.174,0,-0.826,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.953e-12,-1.114e-13,3.3333e-05,6.0955e-15,3.3333e-05,1,0.176,0,-0.824,0
-1.1433,0.00064384,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.9041e-12,1.8519e-13,3.3333e-05,-1.1711e-13,3.3333e-05,1,0.178,0,-0.822,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.3672e-12,-2.5634e-14,3.3333e-05,-1.6541e-13,3.3333e-05,1,0.18,0,-0.82,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-8.3021e-13,-2.3645e-13,3.3333e-05,-2.1372e-13,3.3333e-05,1,0.182,0,-0.818,0
