"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-2.7287e-13,5.6872e-13,3.3333e-05,-6.0007e-13,3.3333e-05,1,0.27719,-0.804,-0.804,0
-1.1433,0.00064392,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-2.0904e-13,1.4153e-12,3.3333e-05,-1.1251e-12,3.3333e-05,1,0.28001,-0.802,-0.802,0
-1.1433,0.00064395,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,1.8741e-13,1.8064e-12,3.3333e-05,-1.2673e-12,3.3333e-05,1,0.28284,-0.8,-0.8,0
-1.1433,0.00064397,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,4.8553e-13,9.5248e-13,3.3333e-05,-1.1587e-12,3.3333e-05,1,0.28567,-0.798,-0.798,0
-1.1433,0.00064398,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,6.8035e-13,1.7241e-13,3.3333e-05,-1.0021e-12,3.3333e-05,1,0.2885,-0.796,-0.796,0
-1.1433,0.00064399,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,8.0786e-13,-5.5775e-13,3.3333e-05,-8.4462e-13,3.3333e-05,1,0.29133,-0.794,-0.794,0
-1.1433,0.00064397,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,7.8093e-14,-6.9694e-13,3.3333e-05,-6.2383e-13,3.3333e-05,1,0.29416,-0.792,-0.792,0
-1.1433,0.00064393,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-6.8216e-13,-9.0178e-13,3.3333e-05,-2.9817e-13,3.3333e-05,1,0.29698,-0.79,-0.79,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-1.4424e-12,-1.1066e-12,3.3333e-05,2.7506e-14,3.3333e-05,1,0.29981,-0.788,-0.788,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.6165e-12,-1.362e-12,3.3333e-05,1.2153e-13,3.3333e-05,1,0.30264,-0.786,-0.786,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.7299e-12,-1.6167e-12,3.3333e-05,1.896e-13,3.3333e-05,1,0.30547,-0.784,-0.784,0
-1.1433,0.00064381,0.0042394,-0.0028722,0.0043533,-0.001394,0.00031416,0.0001,-2.0795e-12,-8.9518e-13,3.3333e-05,3.1483e-14,3.3333e-05,1,0.3083,-0.782,-0.782,0
-1.1433,0.00064383,0.0042395,-0.0028722,0.0043533,-0.001394,0.00031416,0.0001,-2.0845e-12,2.3008e-13,3.3333e-05,-1.1435e-13,3.3333e-05,1,0.31113,-0.78,-0.78,0
-1.1433,0.00064386,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.9649e-12,1.5014e-12,3.3333e-05,-2.5572e-13,3.3333e-05,1,0.31396,-0.778,-0.778,0
-1.1433,0.00064389,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.8452e-12,2.7727e-12,3.3333e-05,-3.971e-13,3.3333e-05,1,0.31678,-0.776,-0.776,0
-1.1433,0.00064389,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.9572e-12,2.8994e-12,3.3333e-05,-5.6455e-13,3.3333e-05,1,0.31961,-0.774,-0.774,0
-1.1433,0.00064389,0.0042395,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.0507e-12,2.2032e-12,3.3333e-05,-6.8253e-13,3.3333e-05,1,0.32244,-0.772,-0.772,0
-1.1433,0.00064389,0.0042395,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.1442e-12,1.507e-12,3.3333e-05,-8.0053e-13,3.3333e-05,1,0.32527,-0.77,-0.77,0
-1.1433,0.00064388,0.0042395,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.2066e-12,1.0134e-12,3.3333e-05,-8.6799e-13,3.3333e-05,1,0.3281,-0.768,-0.768,0
-1.1433,0.00064385,0.0042395,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.2831e-12,9.3409e-13,3.3333e-05,-7.4745e-13,3.3333e-05,1,0.33093,-0.766,-0.766,0
-1.1433,0.00064384,0.0042395,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.4765e-12,1.0508e-12,3.3333e-05,-4.1805e-13,3.3333e-05,1,0.33375,-0.764,-0.764,0
-1.1433,0.00064383,0.0042395,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.3429e-12,1.075e-12,3.3333e-05,-1.1305e-13,3.3333e-05,1,0.33658,-0.762,-0.762,0
-1.1433,0.00064385,0.0042395,-0.0028722,0.0043534,-0.0013941,0.00031416,0.0001,-1.0807e-12,7.8004e-13,3.3333e-05,1.0774e-13,3.3333e-05,1,0.33941,-0.76,-0.76,0
-1.1433,0.00064387,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,1.7829e-13,4.9792e-13,3.3333e-05,3.2476e-13,3.3333e-05,1,0.34224,-0.758,-0.758,0
